      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;BlockTest.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/analyze/
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;AdaptersTest.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;AdaptersTest$Pair.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;AdaptersTest$1.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;AdaptersTest$1$1.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/test-classes/net/sf/jsqlparser/statement/;AdaptersTest$1$1$1.class;
      1 /home/runner/work/JSqlParser/JSqlParser/target/;pmd.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/target/pmd/
      1 /home/runner/work/JSqlParser/JSqlParser/target/maven-archiver/
      1 /home/runner/work/JSqlParser/JSqlParser/target/;jsqlparser-4.6-SNAPSHOT.jar;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javadoc-bundle-options/;package-list;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;TokenMgrException.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;Token.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;StringProvider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;StreamProvider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;Provider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;ParseException.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;CCJSqlParserTokenManager.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;CCJSqlParser.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/javacc-1680158240289/parser/;CCJSqlParserConstants.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/;jacoco.exec;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;SimpleNode.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;Node.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;JSqlParserCC.jj;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;JJTCCJSqlParserState.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;CCJSqlParserVisitor.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;CCJSqlParserTreeConstants.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/jjtree/net/sf/jsqlparser/parser/;CCJSqlParserDefaultVisitor.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;TokenMgrException.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;Token.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;StringProvider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;StreamProvider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;Provider.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;ParseException.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;CCJSqlParserTokenManager.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;CCJSqlParser.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/generated-sources/javacc/net/sf/jsqlparser/parser/;CCJSqlParserConstants.java;
      1 /home/runner/work/JSqlParser/JSqlParser/target/;checkstyle-rules.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/target/;checkstyle-result.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/target/;checkstyle-checker.xml;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/;simple_parsing.txt;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/;RUBiS-select-requests.txt;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/;RUBiS-create-requests.txt;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/;performanceIssue1397.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;xmltable02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;xmltable01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union09.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union08.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union07.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;union01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;string01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple13.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple12.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple11.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple09.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple08.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple07.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;simple02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;set02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;set01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;sample01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;returning01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring14.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring13.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring12.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring11.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring09.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring08.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring07.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;query_factoring01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot12.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot11.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot09.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot08.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot07.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot07_Parenthesis.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;pivot01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;order_by01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/only-parse-test/;numbers02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/only-parse-test/;comment02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;object_access01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;numbers01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause16.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause15.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause14.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause13.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause12.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause11.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause09.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause08.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause07.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause06.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;model_clause01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;merge04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;merge03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;merge02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;merge01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;loop02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;loop01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;like01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;lexer05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;lexer04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;lexer03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;lexer02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;lexer01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;keywordasidentifier05.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;keywordasidentifier04.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;keywordasidentifier03.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;keywordasidentifier02.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;keywordasidentifier01.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join21.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join20.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join19.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join18.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join17.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join16.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join15.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join14.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join13.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join12.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join11.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join10.sql;
      1 /home/runner/work/JSqlParser/JSqlParser/src/test/resources/net/sf/jsqlparser/statement/select/oracle-tests/;join09.sql;
